"No.","Time","Source","Destination","Protocol","Length","Info"
"4573","87.303256","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#147] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=432288 SLE=216800 SRE=308528"
"4574","87.303317","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#148] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=433744 SLE=216800 SRE=308528"
"4575","87.303384","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#149] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=435200 SLE=216800 SRE=308528"
"4576","87.306489","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=385631 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4577","87.306489","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=387023 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4578","87.306489","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4579","87.306489","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=389807 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4580","87.306489","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4581","87.306788","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=388415 Win=516 Len=0"
"4582","87.306882","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=391199 Win=516 Len=0"
"4583","87.324180","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=435200 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4584","87.324294","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=436656 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4585","87.324340","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#150] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=436656 SLE=216800 SRE=308528"
"4586","87.324359","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=438112 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4587","87.324432","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=439568 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4588","87.324443","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#151] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=438112 SLE=216800 SRE=308528"
"4589","87.324486","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#152] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=439568 SLE=216800 SRE=308528"
"4590","87.324508","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=441024 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4591","87.324508","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=442480 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4592","87.324537","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#153] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=441024 SLE=216800 SRE=308528"
"4593","87.324596","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#154] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=442480 SLE=216800 SRE=308528"
"4594","87.324596","146.75.58.248","192.168.0.10","TLSv1.2","1510","Application Data"
"4595","87.324636","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#155] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=443936 SLE=216800 SRE=308528"
"4596","87.324685","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#156] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=445392 SLE=216800 SRE=308528"
"4597","87.349994","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=392591 Win=516 Len=0"
"4598","87.382740","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=445392 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4599","87.382740","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=446848 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4600","87.382740","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=448304 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4601","87.382740","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=449760 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4602","87.382740","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=451216 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4603","87.382740","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=452672 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4604","87.382740","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=454128 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4605","87.382740","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=455584 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4606","87.383224","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#157] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=446848 SLE=216800 SRE=308528"
"4607","87.383269","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=457040 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4608","87.383269","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=458496 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4609","87.383405","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#158] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=448304 SLE=216800 SRE=308528"
"4610","87.383513","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#159] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=449760 SLE=216800 SRE=308528"
"4611","87.383527","146.75.58.248","192.168.0.10","TLSv1.2","1510","Application Data"
"4612","87.383527","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=461408 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4613","87.383527","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=462864 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4614","87.383527","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=464320 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4615","87.383687","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#160] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=451216 SLE=216800 SRE=308528"
"4616","87.383708","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=465776 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4617","87.383708","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=467232 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4618","87.383814","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#161] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=452672 SLE=216800 SRE=308528"
"4619","87.383932","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#162] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=454128 SLE=216800 SRE=308528"
"4620","87.384128","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#163] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=455584 SLE=216800 SRE=308528"
"4621","87.384217","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#164] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=457040 SLE=216800 SRE=308528"
"4622","87.384349","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#165] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=458496 SLE=216800 SRE=308528"
"4623","87.384468","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#166] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=459952 SLE=216800 SRE=308528"
"4624","87.384576","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#167] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=461408 SLE=216800 SRE=308528"
"4625","87.384692","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#168] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=462864 SLE=216800 SRE=308528"
"4626","87.384813","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#169] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=464320 SLE=216800 SRE=308528"
"4627","87.385091","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#170] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=465776 SLE=216800 SRE=308528"
"4628","87.385213","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#171] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=467232 SLE=216800 SRE=308528"
"4629","87.385316","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#172] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=468688 SLE=216800 SRE=308528"
"4630","87.394890","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=468688 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4631","87.394890","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=470144 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4632","87.395049","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#173] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=470144 SLE=216800 SRE=308528"
"4633","87.395165","192.168.0.10","146.75.58.248","TCP","74","[TCP Dup ACK 4260#174] 64213  >  443 [ACK] Seq=1062 Ack=215344 Win=262656 Len=0 SLE=309984 SRE=471600 SLE=216800 SRE=308528"
"4634","87.402259","146.75.58.248","192.168.0.10","TLSv1.2","1510","[TCP Fast Retransmission] , Application Data"
"4635","87.402861","192.168.0.10","146.75.58.248","TCP","66","64213  >  443 [ACK] Seq=1062 Ack=308528 Win=262656 Len=0 SLE=309984 SRE=471600"
"4636","87.405163","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=471600 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4637","87.405163","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=473056 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4638","87.405253","192.168.0.10","146.75.58.248","TCP","66","[TCP Dup ACK 4635#1] 64213  >  443 [ACK] Seq=1062 Ack=308528 Win=262656 Len=0 SLE=309984 SRE=473056"
"4639","87.405258","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=474512 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"4640","87.405258","146.75.58.248","192.168.0.10","TLSv1.2","1510","Application Data"
"4641","87.405258","146.75.58.248","192.168.0.10","TCP","630","443  >  64213 [PSH, ACK] Seq=477424 Ack=1062 Win=148480 Len=576 [TCP segment of a reassembled PDU]"
"4642","87.405344","192.168.0.10","146.75.58.248","TCP","66","[TCP Dup ACK 4635#2] 64213  >  443 [ACK] Seq=1062 Ack=308528 Win=262656 Len=0 SLE=309984 SRE=474512"
"4643","87.405386","192.168.0.10","146.75.58.248","TCP","66","[TCP Dup ACK 4635#3] 64213  >  443 [ACK] Seq=1062 Ack=308528 Win=262656 Len=0 SLE=309984 SRE=475968"
"4644","87.405452","192.168.0.10","146.75.58.248","TCP","66","[TCP Dup ACK 4635#4] 64213  >  443 [ACK] Seq=1062 Ack=308528 Win=262656 Len=0 SLE=309984 SRE=477424"
"4645","87.405526","192.168.0.10","146.75.58.248","TCP","66","[TCP Dup ACK 4635#5] 64213  >  443 [ACK] Seq=1062 Ack=308528 Win=262656 Len=0 SLE=309984 SRE=478000"
"4646","87.426383","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4647","87.426504","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=393983 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4648","87.426537","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=395375 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4649","87.426555","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=395375 Win=516 Len=0"
"4650","87.426568","157.240.251.60","192.168.0.10","TLSv1.2","1198","Application Data"
"4651","87.426595","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=397911 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4652","87.426619","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=397911 Win=516 Len=0"
"4653","87.426627","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=399303 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4654","87.426669","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=400695 Win=516 Len=0"
"4655","87.434874","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4656","87.434994","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=402087 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4657","87.435042","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=403479 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4658","87.435042","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4659","87.435107","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4660","87.435107","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=407655 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4661","87.435107","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4662","87.435209","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=410439 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4663","87.435209","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=411831 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4664","87.435209","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4665","87.435470","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=403479 Win=516 Len=0"
"4666","87.435613","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=406263 Win=516 Len=0"
"4667","87.435702","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=409047 Win=516 Len=0"
"4668","87.435768","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=411831 Win=516 Len=0"
"4669","87.435878","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=414615 Win=516 Len=0"
"4670","87.436034","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=414615 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4671","87.436034","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=416007 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4672","87.436034","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4673","87.436147","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=417399 Win=516 Len=0"
"4674","87.436153","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=418791 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4675","87.436153","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=420183 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4676","87.436153","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4677","87.436153","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4678","87.436153","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=424359 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4679","87.436153","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4680","87.436272","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=420183 Win=516 Len=0"
"4681","87.436408","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=422967 Win=516 Len=0"
"4682","87.436501","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=425751 Win=516 Len=0"
"4683","87.451441","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=427143 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4684","87.451794","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=428535 Win=516 Len=0"
"4685","87.460251","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=428535 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4686","87.460389","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4687","87.460446","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=431319 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4688","87.460499","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=432711 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4689","87.460550","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4690","87.460564","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=431319 Win=516 Len=0"
"4691","87.460606","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=435495 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4692","87.460678","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4693","87.460678","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4694","87.460695","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=434103 Win=516 Len=0"
"4695","87.460784","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=123559 Ack=6289 Win=335 Len=1392 [TCP segment of a reassembled PDU]"
"4696","87.460829","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=436887 Win=516 Len=0"
"4697","87.460869","157.240.251.61","192.168.0.10","TCP","153","5222  >  64144 [PSH, ACK] Seq=124951 Ack=6289 Win=335 Len=99 [TCP segment of a reassembled PDU]"
"4698","87.461006","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=439671 Win=516 Len=0"
"4699","87.461138","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=439671 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4700","87.461138","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4701","87.461138","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=442455 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4702","87.461187","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=6289 Ack=125050 Win=516 Len=0"
"4703","87.461366","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=442455 Win=516 Len=0"
"4704","87.464515","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=443847 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4705","87.464671","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=445239 Win=516 Len=0"
"4706","87.473095","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"4707","87.473095","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=446631 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
"4708","87.473259","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=44915 Ack=448023 Win=516 Len=0"
"4709","87.488005","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=125050 Ack=6289 Win=335 Len=1392 [TCP segment of a reassembled PDU]"
"4710","87.488005","157.240.251.61","192.168.0.10","TCP","162","5222  >  64144 [PSH, ACK] Seq=126442 Ack=6289 Win=335 Len=108 [TCP segment of a reassembled PDU]"
"4711","87.488005","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=126550 Ack=6289 Win=335 Len=1392 [TCP segment of a reassembled PDU]"
"4712","87.488005","157.240.251.61","192.168.0.10","TCP","162","5222  >  64144 [PSH, ACK] Seq=127942 Ack=6289 Win=335 Len=108 [TCP segment of a reassembled PDU]"
"4713","87.488005","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=448023 Ack=44915 Win=1416 Len=1392 [TCP segment of a reassembled PDU]"
